Algorithm,cosine,adjusted_cosine_similarity,common_pearson_corr,extended_jaccard,jaccard,mean_centered_cosine,median_centered_pearson_corr,pearson_corr,mean_squared_difference,euclidean1,euclidean2,spearman_rank_correlation
RMSE,0.984386352674,1.51135876436,1.17865121556,0.95894150362,0.972878277116,1.06607273585,1.08761498593,0.992465876626,1.21371031584,1.06680235303,1.15132770818,0.987555167502
MAE,0.770763197831,1.05840291902,0.91798949945,0.750193747135,0.761325448416,0.822875785321,0.819789189655,0.771485322876,0.93005007145,0.859501315627,0.907231152149,0.775001428773
